Date,pnl
2006-05-01,0.0
2006-08-22,-0.413705773335
2006-08-23,0.317342068661
2006-08-24,0.174092763734
2006-08-25,0.436130520126
2006-08-28,0.599428856662
2006-08-29,0.270067237465
2006-08-30,0.492507023317
2006-08-31,0.693789185545
2006-09-01,-0.317073372053
2006-09-05,-1.24470521092
2006-09-06,-1.33385352127
2006-09-07,-1.14348423917
2006-09-08,-0.960334170704
2006-09-11,-1.24896433444
2006-09-12,-1.46706582909
2006-09-13,-1.12825483862
2006-09-14,-0.862983992759
2006-09-15,-1.12810278903
2006-09-18,-1.25726479083
2006-09-19,-0.340183397037
2006-09-20,-0.489712512179
2006-09-21,-0.297008058057
2006-09-22,0.5929344598
2006-09-25,0.792575995879
2006-09-26,-0.241126982746
2006-09-27,-0.43558704255
2006-09-28,-0.96443224165
2006-09-29,-1.04546952013
2006-10-02,-1.43769510215
2006-10-03,-2.43331577399
2006-10-04,-4.3724812877
2006-10-05,-4.34705527576
2006-10-06,-4.27767939596
2006-10-09,-4.1145897138
2006-10-10,-3.57854012783
2006-10-11,-2.80164129313
2006-10-12,-2.14526781305
2006-10-13,-1.89180242388
2006-10-16,-1.57830612085
2006-10-17,-1.45289309745
2006-10-18,-1.25129596018
2006-10-19,-0.0280851919322
2006-10-20,0.997099097033
2006-10-23,1.30458439678
2006-10-24,2.84188282075
2006-10-25,4.03452359464
2006-10-26,4.21451772671
2006-10-27,4.16571278076
2006-10-30,4.44952092332
2006-10-31,5.5548694412
2006-11-01,6.44984629176
2006-11-02,5.3813259872
2006-11-03,6.23840040693
2006-11-06,6.18128828842
2006-11-07,6.63064609653
2006-11-08,8.71888559499
2006-11-09,8.91499787605
2006-11-10,8.91798437677
2006-11-13,8.25443651296
2006-11-14,8.57155662142
2006-11-15,9.49675611262
2006-11-16,9.526078218
2006-11-17,9.15542320208
2006-11-20,10.0412072957
2006-11-21,11.2678440252
2006-11-22,12.0296969205
2006-11-24,11.0821657796
2006-11-27,10.7422128336
2006-11-28,10.6155417415
2006-11-29,12.2230414464
2006-11-30,13.1617496609
2006-12-01,13.6963189961
2006-12-04,14.3821356237
2006-12-05,14.5321674731
2006-12-06,15.0843458718
2006-12-07,14.9271692305
2006-12-08,15.5250042166
2006-12-11,14.7149154658
2006-12-12,14.8629997067
2006-12-13,15.24307816
2006-12-14,14.8887596953
2006-12-15,14.6555420617
2006-12-18,14.891151422
2006-12-19,14.8622224367
2006-12-20,14.3797099561
2006-12-21,14.5559457763
2006-12-22,15.0574888146
2006-12-26,15.4933037031
2006-12-27,15.7805466021
2006-12-28,15.9598527698
2006-12-29,16.2821070074
2007-01-03,15.8389245901
2007-01-04,15.9344655649
2007-01-05,16.0132691795
2007-01-08,16.3054976404
2007-01-09,16.4183007883
2007-01-10,16.4170721543
2007-01-11,16.1482922471
2007-01-12,16.2766532817
2007-01-16,17.3894173155
2007-01-17,19.0359895232
2007-01-18,18.3341280476
2007-01-19,18.217207647
2007-01-22,18.1405429062
2007-01-23,18.0388972235
2007-01-24,18.1625254846
2007-01-25,17.8438847252
2007-01-26,18.4286207673
2007-01-29,18.6986655155
2007-01-30,19.2226923606
2007-01-31,19.5145341191
2007-02-01,20.0590504791
2007-02-02,19.403758406
2007-02-05,20.6252672679
2007-02-06,20.7772265814
2007-02-07,20.6380672764
2007-02-08,21.4147878212
2007-02-09,21.183541292
2007-02-12,22.1738509638
2007-02-13,23.8282212933
2007-02-14,25.4632664384
2007-02-15,26.0149935077
2007-02-16,27.0789070754
2007-02-20,27.3718246597
2007-02-21,26.9221295812
2007-02-22,28.2182686384
2007-02-23,29.168932212
2007-02-26,25.5406551823
2007-02-27,25.4517078004
2007-02-28,27.2883244881
2007-03-01,28.167141366
2007-03-02,28.3457357347
2007-03-05,26.8672726742
2007-03-06,26.6927147955
2007-03-07,27.3624494636
2007-03-08,27.8131479325
2007-03-09,28.5361678007
2007-03-12,29.3091298298
2007-03-13,29.6922721227
2007-03-14,30.2210784997
2007-03-15,30.4269574736
2007-03-16,30.60457184
2007-03-19,31.0926448828
2007-03-20,31.3410413919
2007-03-21,30.6170347522
2007-03-22,30.9839508398
2007-03-23,30.1007176736
2007-03-26,29.6775125983
2007-03-27,29.0516589054
2007-03-28,28.4844088947
2007-03-29,27.9905799565
2007-03-30,29.387185221
2007-04-02,29.4919636782
2007-04-03,29.716805898
2007-04-04,30.1634462427
2007-04-05,30.0477062039
2007-04-09,30.2521461856
2007-04-10,30.6636079358
2007-04-11,31.0207284055
2007-04-12,31.3079591522
2007-04-13,31.8025156807
2007-04-16,31.1054758058
2007-04-17,31.0168364382
2007-04-18,31.069012835
2007-04-19,31.1900034583
2007-04-20,32.3260825177
2007-04-23,33.4607895103
2007-04-24,34.2801640618
2007-04-25,33.7129684499
2007-04-26,35.1030064481
2007-04-27,36.4088034621
2007-04-30,36.6847522555
2007-05-01,36.2108356781
2007-05-02,33.6858391426
2007-05-03,33.8235311621
2007-05-04,34.5005335271
2007-05-07,34.9674439542
2007-05-08,36.1271286683
2007-05-09,36.4528807791
2007-05-10,36.5394316903
2007-05-11,37.3508772836
2007-05-14,38.4270236807
2007-05-15,39.1010818442
2007-05-16,41.1680695493
2007-05-17,41.6447521352
2007-05-18,40.7402072728
2007-05-21,40.6201414546
2007-05-22,40.956090626
2007-05-23,42.2616707941
2007-05-24,43.8356334073
2007-05-25,42.7506546643
