Date,pnl
2006-05-01,0.0
2006-07-26,0.0834588998639
2006-07-27,-0.554908467651
2006-07-28,0.479182983146
2006-07-31,0.172638419444
2006-08-01,-0.460068935436
2006-08-02,-1.98077344787
2006-08-03,-2.52129189595
2006-08-04,-3.50886490689
2006-08-07,-3.09276014562
2006-08-08,-2.81003229227
2006-08-09,-2.82231621324
2006-08-10,-2.44262020872
2006-08-11,-2.39132641089
2006-08-14,-2.24847357776
2006-08-15,-3.33661112553
2006-08-16,-4.17264741501
2006-08-17,-3.77806346119
2006-08-18,-4.05990335317
2006-08-21,-3.64593285523
2006-08-22,-4.71520019971
2006-08-23,-3.7210287476
2006-08-24,-3.40163135763
2006-08-25,-3.69243648564
2006-08-28,-3.43638375871
2006-08-29,-3.90147797592
2006-08-30,-4.28254336066
2006-08-31,-5.00186650349
2006-09-01,-5.89845186114
2006-09-05,-6.03122700016
2006-09-06,-6.29840498524
2006-09-07,-5.70550242253
2006-09-08,-5.61641631272
2006-09-11,-5.22715870461
2006-09-12,-5.6876397709
2006-09-13,-5.1914371028
2006-09-14,-5.21971089286
2006-09-15,-5.53000492838
2006-09-18,-5.54550595672
2006-09-19,-5.33132846189
2006-09-20,-4.80282225196
2006-09-21,-4.37442056314
2006-09-22,-3.55543574655
2006-09-25,-3.30775913681
2006-09-26,-3.75867095536
2006-09-27,-3.04300521814
2006-09-28,-2.6592411888
2006-09-29,-2.53168363908
2006-10-02,-3.13994035863
2006-10-03,-8.88952112365
2006-10-04,-11.1883884768
2006-10-05,-10.9006556106
2006-10-06,-10.8822586292
2006-10-09,-10.3809734163
2006-10-10,-10.5652571653
2006-10-11,-9.60347757691
2006-10-12,-8.54205516879
2006-10-13,-8.54395904128
2006-10-16,-8.96574402823
2006-10-17,-8.63360915032
2006-10-18,-9.53228916663
2006-10-19,-9.00684275365
2006-10-20,-8.02311759196
2006-10-23,-7.66644464863
2006-10-24,-5.92508690839
2006-10-25,-5.05280795456
2006-10-26,-5.4944781681
2006-10-27,-4.97592218414
2006-10-30,-4.96961304654
2006-10-31,-4.13143619108
2006-11-01,-3.34008789533
2006-11-02,-4.79032555691
2006-11-03,-4.8980941665
2006-11-06,-4.37146758126
2006-11-07,-4.85492292347
2006-11-08,-3.17029864732
2006-11-09,-2.52721814515
2006-11-10,-2.2502818924
2006-11-13,-3.16738817523
2006-11-14,-3.12436800747
2006-11-15,-2.52680035663
2006-11-16,-2.43325746646
2006-11-17,-2.66126546578
2006-11-20,-0.942799050442
2006-11-21,0.11390169844
2006-11-22,1.17593770745
2006-11-24,0.511070728031
2006-11-27,-0.00786244419208
2006-11-28,0.322076040992
2006-11-29,2.33203426786
2006-11-30,2.58362287051
2006-12-01,3.58645039455
2006-12-04,4.14915563155
2006-12-05,4.05897089242
2006-12-06,4.05770907264
2006-12-07,4.11000097883
2006-12-08,4.57350361234
2006-12-11,4.22582842297
2006-12-12,4.46387634967
2006-12-13,4.5076160084
2006-12-14,4.42731524921
2006-12-15,3.96402976765
2006-12-18,4.62198706179
2006-12-19,4.8838104055
2006-12-20,4.0400443591
2006-12-21,3.89550968763
2006-12-22,4.52068216843
2006-12-26,5.04608357367
2006-12-27,4.70841565364
2006-12-28,4.69186608024
2006-12-29,5.53849998412
2007-01-03,4.63655186146
2007-01-04,3.33857298742
2007-01-05,3.70348213515
2007-01-08,4.58693122015
2007-01-09,5.47896432912
2007-01-10,6.60138704466
2007-01-11,6.37736279139
2007-01-12,6.97881499452
2007-01-16,6.77599303171
2007-01-17,7.11638354094
2007-01-18,5.85880456077
2007-01-19,5.52978205683
2007-01-22,5.0137166768
2007-01-23,4.81878288683
2007-01-24,4.38899046815
2007-01-25,4.28080830636
2007-01-26,3.25777948381
2007-01-29,3.36782482964
2007-01-30,4.43620685824
2007-01-31,4.78448035891
2007-02-01,4.81782056477
2007-02-02,4.53377151567
2007-02-05,4.29805892846
2007-02-06,3.37790116587
2007-02-07,3.52095429118
2007-02-08,4.24615587548
2007-02-09,4.99245713621
2007-02-12,6.02891888219
2007-02-13,6.77105150877
2007-02-14,9.25617742209
2007-02-15,9.37839364128
2007-02-16,10.4149614301
2007-02-20,10.5840259582
2007-02-21,10.7181054407
2007-02-22,13.0098217214
2007-02-23,14.874885825
2007-02-26,13.3073899736
2007-02-27,12.7498533417
2007-02-28,12.2162119383
2007-03-01,12.9541795233
2007-03-02,13.8198535881
2007-03-05,14.1517896087
2007-03-06,13.5491121162
2007-03-07,13.5444477024
2007-03-08,13.5632760632
2007-03-09,14.8511544872
2007-03-12,14.1543229744
2007-03-13,13.7913419262
2007-03-14,14.4967999061
2007-03-15,14.20710423
2007-03-16,13.9672738846
2007-03-19,15.723296564
2007-03-20,15.0055449758
2007-03-21,16.0614629382
2007-03-22,17.2010193241
2007-03-23,18.1648657494
2007-03-26,17.4217952961
2007-03-27,18.8082425788
2007-03-28,18.6929504363
2007-03-29,18.9802612657
2007-03-30,21.1486462268
2007-04-02,20.7923652998
2007-04-03,21.4267559076
2007-04-04,21.5894685003
2007-04-05,22.2542294805
2007-04-09,22.2429546686
2007-04-10,23.027536614
2007-04-11,23.5861680995
2007-04-12,23.3837665999
2007-04-13,23.1754390115
2007-04-16,23.0055293835
2007-04-17,22.9234313351
2007-04-18,22.665626903
2007-04-19,23.1867887726
2007-04-20,24.8591624609
2007-04-23,26.2658056921
2007-04-24,26.5903012975
2007-04-25,26.2312468193
2007-04-26,25.9573944994
2007-04-27,26.4859956319
2007-04-30,26.8865611976
2007-05-01,26.2626756135
2007-05-02,21.1151688775
2007-05-03,21.2684751187
2007-05-04,23.3569678877
2007-05-07,24.2834389396
2007-05-08,25.5265894461
2007-05-09,25.9984018344
2007-05-10,27.5548312884
2007-05-11,28.0654031984
2007-05-14,29.0307335862
2007-05-15,29.248741999
2007-05-16,31.852161286
2007-05-17,32.580011899
2007-05-18,31.7118364545
2007-05-21,31.1208932036
2007-05-22,32.4484086151
2007-05-23,32.5045917652
2007-05-24,33.8896801324
2007-05-25,34.7548692541
2007-05-29,36.4014554385
2007-05-30,37.7786441433
2007-05-31,39.7348656972
2007-06-01,42.0118487157
2007-06-04,41.6177812339
2007-06-05,39.7906637552
2007-06-06,38.547027384
2007-06-07,38.5672170445
2007-06-08,39.3867829698
2007-06-11,39.7031260109
2007-06-12,40.1842200411
2007-06-13,42.3330660669
2007-06-14,40.4189993157
2007-06-15,41.67544516
2007-06-18,42.2774536009
2007-06-19,41.9892504923
2007-06-20,43.4211398387
2007-06-21,43.1932753402
2007-06-22,42.0786870842
2007-06-25,41.6039733941
2007-06-26,42.1940011143
2007-06-27,42.8690774947
2007-06-28,43.237582939
2007-06-29,44.6204344069
2007-07-02,45.6489244562
2007-07-03,47.7665443628
2007-07-05,48.2817322049
2007-07-06,50.397578098
2007-07-09,50.2724315452
2007-07-10,51.5422129789
2007-07-11,49.7826194347
2007-07-12,48.7446962213
2007-07-13,50.1836409557
2007-07-16,51.4281720661
2007-07-17,51.3131630728
2007-07-18,52.0001636589
2007-07-19,52.301745746
2007-07-20,52.1190750107
2007-07-23,51.4340939327
2007-07-24,50.1400086954
2007-07-25,48.4864423708
2007-07-26,47.6663949669
2007-07-27,47.942706342
2007-07-30,48.3435863914
