Date,pnl
2006-05-01,0.0
2006-05-02,-0.520824278392
2006-05-03,-2.60524262848
2006-05-04,-2.38298859051
2006-05-05,-2.31889698529
2006-05-08,-0.906494998955
2006-05-09,-0.761309728923
2006-05-10,-0.651812825914
2006-05-11,-1.98227364917
2006-05-12,-1.82200556573
2006-05-15,-1.99646469038
2006-05-16,-2.00575201375
2006-05-17,-1.63845672345
2006-05-18,-1.88944969688
2006-05-19,-0.643943557893
2006-05-22,-1.50129932642
2006-05-23,-0.494071380749
2006-05-24,-1.99314938801
2006-05-25,-2.47626276795
2006-05-26,-2.61557484754
2006-05-30,-2.55047672758
2006-05-31,-2.02466249688
2006-06-01,-1.46954470179
2006-06-02,-1.78205562123
2006-06-05,-1.46836550926
2006-06-06,-1.23205363569
2006-06-07,-0.405437136262
2006-06-08,-0.622607567397
2006-06-09,0.862879842705
2006-06-12,1.32124905639
2006-06-13,0.644305104364
2006-06-14,-0.581332288269
2006-06-15,-0.722595699371
2006-06-16,-0.612091432739
2006-06-19,-0.120791191527
2006-06-20,-0.729938230866
2006-06-21,-0.573389250985
2006-06-22,-1.22234197803
2006-06-23,-1.37485827714
2006-06-26,-0.636753266927
2006-06-27,-0.11830932755
2006-06-28,-0.518993757012
2006-06-29,0.18910282096
2006-06-30,0.242929463283
2006-07-03,0.663576766667
2006-07-05,0.841351029704
2006-07-06,1.54101792768
2006-07-07,2.3094937159
2006-07-10,2.82099992597
2006-07-11,3.44230358254
2006-07-12,3.8952941064
2006-07-13,4.06501547005
2006-07-14,3.97579906488
2006-07-17,5.01340662778
2006-07-18,5.05198921371
2006-07-19,7.59518970712
2006-07-20,8.76601709356
2006-07-21,7.82736826005
2006-07-24,7.81935733982
2006-07-25,8.36552674075
2006-07-26,8.02448434596
2006-07-27,8.21828258717
2006-07-28,8.36702418019
2006-07-31,9.04585983414
2006-08-01,8.54269658916
2006-08-02,6.67271450631
2006-08-03,6.55075216239
2006-08-04,5.69762360039
2006-08-07,6.3162955239
2006-08-08,6.89762273119
2006-08-09,6.24071339241
2006-08-10,6.05500906871
2006-08-11,5.8094403366
2006-08-14,6.07138291512
2006-08-15,5.52284313583
2006-08-16,5.45513374315
2006-08-17,5.60783230203
2006-08-18,5.28738293016
2006-08-21,5.53318527769
2006-08-22,5.63037661532
2006-08-23,6.36612351154
2006-08-24,6.36060514479
2006-08-25,6.67636141374
2006-08-28,7.23687508194
2006-08-29,7.92795713632
2006-08-30,8.1597656835
2006-08-31,8.71986636857
2006-09-01,8.0104327964
2006-09-05,7.43360402069
2006-09-06,7.02070175809
2006-09-07,7.46097958595
2006-09-08,8.25450904948
2006-09-11,9.28450438477
2006-09-12,8.82690980217
2006-09-13,9.37677618911
2006-09-14,9.5470596575
2006-09-15,8.7554340417
2006-09-18,8.51773880784
2006-09-19,9.33762760379
2006-09-20,9.07479602684
2006-09-21,9.51793664848
2006-09-22,10.3738859086
2006-09-25,10.8902555985
2006-09-26,10.2267984382
2006-09-27,10.5883183468
2006-09-28,10.2591089517
2006-09-29,10.6242569546
2006-10-02,10.5337045394
2006-10-03,8.11570084583
2006-10-04,6.41163575981
2006-10-05,6.38026839635
2006-10-06,6.39465648143
2006-10-09,6.64289920818
2006-10-10,6.41030044198
2006-10-11,6.78113355392
2006-10-12,7.3566184049
2006-10-13,7.82347339837
2006-10-16,7.21081514779
2006-10-17,7.06050801283
2006-10-18,7.48237799333
2006-10-19,8.81620547109
2006-10-20,9.85097814807
2006-10-23,9.81606801847
2006-10-24,10.9875178298
2006-10-25,11.6525422319
2006-10-26,11.6313476677
2006-10-27,11.5840522487
2006-10-30,12.0107856703
2006-10-31,13.625216277
2006-11-01,15.2265480397
2006-11-02,13.7412313277
2006-11-03,14.9649634781
2006-11-06,15.9749049928
2006-11-07,15.5749367764
2006-11-08,18.5960477264
2006-11-09,18.6267228274
2006-11-10,19.1459347719
2006-11-13,18.4578067006
2006-11-14,18.9267860349
2006-11-15,19.3847470847
2006-11-16,19.1289209879
2006-11-17,18.4463535037
2006-11-20,19.2483367429
2006-11-21,20.6806246055
2006-11-22,21.5405922014
2006-11-24,20.4632380377
2006-11-27,19.8410675045
2006-11-28,20.2895716838
2006-11-29,21.9473383203
2006-11-30,22.8457870319
2006-12-01,22.8029726877
2006-12-04,23.7780289068
2006-12-05,24.0409929637
2006-12-06,24.7015487714
2006-12-07,24.5720871926
2006-12-08,25.0615569984
2006-12-11,24.4888591624
2006-12-12,24.3643996635
2006-12-13,24.7650058926
2006-12-14,24.5636216716
2006-12-15,24.2804449587
2006-12-18,24.4203143165
2006-12-19,24.5760854893
2006-12-20,24.3180285472
2006-12-21,24.5977851501
2006-12-22,25.4380608322
2006-12-26,26.0819080051
2006-12-27,26.3507187961
2006-12-28,26.3228888851
2006-12-29,27.4210844075
2007-01-03,26.9832809499
2007-01-04,26.8123462848
2007-01-05,26.8041237244
2007-01-08,27.0385418547
2007-01-09,27.7275613388
2007-01-10,28.4923340308
2007-01-11,28.2594431083
2007-01-12,29.0892656538
2007-01-16,29.6950628006
2007-01-17,32.0802818519
2007-01-18,31.0783660775
2007-01-19,31.1723779084
2007-01-22,31.1921933968
2007-01-23,30.8950413519
2007-01-24,31.1882256948
2007-01-25,30.8799609843
2007-01-26,30.9906911908
2007-01-29,31.5869770996
2007-01-30,31.5718293183
2007-01-31,32.5546683454
2007-02-01,33.0598188661
2007-02-02,31.4385127685
2007-02-05,32.7256689418
2007-02-06,32.271524104
2007-02-07,32.1789548707
2007-02-08,32.5165904084
2007-02-09,32.2996810059
2007-02-12,33.3457754266
2007-02-13,34.7056467116
2007-02-14,36.5123476582
2007-02-15,36.9767133059
2007-02-16,37.9290491733
2007-02-20,38.1309275139
2007-02-21,37.8353513136
2007-02-22,39.4810352025
2007-02-23,41.5414945597
2007-02-26,36.8842362047
2007-02-27,36.4315828222
2007-02-28,36.4508381393
2007-03-01,37.0041869773
2007-03-02,38.5245282349
2007-03-05,36.9434948982
2007-03-06,36.8525678313
2007-03-07,36.8745246775
2007-03-08,37.2776015207
2007-03-09,38.0277453007
2007-03-12,39.1795064569
2007-03-13,38.7480735011
2007-03-14,38.6091059143
2007-03-15,38.6706052258
2007-03-16,38.5074639027
2007-03-19,38.9060767467
2007-03-20,38.0269938081
2007-03-21,38.0920910543
2007-03-22,38.5751214552
2007-03-23,38.7201432938
2007-03-26,38.5721670584
2007-03-27,39.2052181022
2007-03-28,38.7965645829
2007-03-29,38.7160511902
2007-03-30,40.2423752053
2007-04-02,39.7473600038
2007-04-03,40.6833994138
2007-04-04,41.1540855616
2007-04-05,41.5494637409
2007-04-09,41.8089432518
2007-04-10,42.5078810835
2007-04-11,43.1356773016
2007-04-12,43.5086845392
2007-04-13,43.1255781386
2007-04-16,43.1390106471
2007-04-17,43.3554843024
2007-04-18,43.7041750784
2007-04-19,44.1637731205
2007-04-20,45.0757689438
2007-04-23,46.5840671747
2007-04-24,47.3512173675
2007-04-25,46.7724898625
2007-04-26,47.1265830086
2007-04-27,47.7252314773
2007-04-30,48.0648628052
2007-05-01,47.2231199082
2007-05-02,44.4236457844
2007-05-03,44.6303565487
2007-05-04,46.0824337307
2007-05-07,46.4379532089
2007-05-08,47.4935482177
2007-05-09,47.6525433674
2007-05-10,48.315279329
2007-05-11,49.1565826752
2007-05-14,50.7444333067
2007-05-15,51.4068324142
2007-05-16,53.6078866929
2007-05-17,54.2750261625
2007-05-18,53.4858140328
2007-05-21,53.1089655064
2007-05-22,53.6679462536
2007-05-23,54.3623610279
2007-05-24,55.89732504
2007-05-25,56.5111815701
2007-05-29,57.8640338271
2007-05-30,59.7453989979
2007-05-31,62.1296143991
2007-06-01,65.0883500027
2007-06-04,65.8364543117
2007-06-05,63.6619666754
2007-06-06,62.9873585161
2007-06-07,62.3854140148
2007-06-08,62.701268689
2007-06-11,63.988219022
2007-06-12,63.6635921447
2007-06-13,65.8876799462
2007-06-14,64.3377860466
2007-06-15,65.851149101
2007-06-18,66.6680171988
2007-06-19,66.711422094
2007-06-20,68.0470128233
2007-06-21,68.3194401894
2007-06-22,67.1831317706
2007-06-25,66.4773925129
2007-06-26,66.7019670363
2007-06-27,67.133765938
2007-06-28,67.7669564171
2007-06-29,68.9357736371
2007-07-02,70.2680806383
2007-07-03,72.8756369887
2007-07-05,73.67184034
2007-07-06,75.3799398288
2007-07-09,74.3360809275
2007-07-10,75.3371642704
2007-07-11,74.811105973
2007-07-12,73.9726930768
2007-07-13,75.7999981093
2007-07-16,78.0164541604
2007-07-17,77.4350550498
2007-07-18,78.4305372311
2007-07-19,78.6005510698
2007-07-20,79.0788980413
2007-07-23,80.9087517722
2007-07-24,79.5452306601
2007-07-25,80.5825312705
2007-07-26,82.4076520516
2007-07-27,84.253776703
2007-07-30,84.9657432877
2007-07-31,82.6310740756
2007-08-01,83.1771962278
2007-08-02,83.9763447356
2007-08-03,80.5388636361
2007-08-06,81.5091979641
2007-08-07,82.6769654666
2007-08-08,85.2156337672
2007-08-09,78.6229698589
2007-08-10,77.4176575715
2007-08-13,77.7689896585
2007-08-14,78.5877338378
2007-08-15,79.789161767
2007-08-16,79.6453864552
2007-08-17,78.663047918
2007-08-20,77.7735912645
2007-08-21,78.1100208768
2007-08-22,77.6870359921
2007-08-23,77.5770710807
2007-08-24,77.8468032494
2007-08-27,77.3727226554
2007-08-28,77.0800967014
2007-08-29,77.328272671
2007-08-30,77.4228195186
2007-08-31,77.9716065882
2007-09-04,78.1226267431
2007-09-05,79.1738880969
2007-09-06,78.967955953
2007-09-07,80.0011138604
2007-09-10,80.5478885218
2007-09-11,81.1942639658
2007-09-12,80.5516559698
2007-09-13,80.1764462459
2007-09-14,80.3393509662
2007-09-17,80.0247283293
2007-09-18,81.1730974782
2007-09-19,82.6135641297
2007-09-20,83.655475441
2007-09-21,84.4825796767
2007-09-24,85.4414173946
2007-09-25,85.9682174141
2007-09-26,86.3694517609
2007-09-27,85.3350141893
2007-09-28,85.4470775789
2007-10-01,84.3913921781
2007-10-02,83.9293877771
2007-10-03,84.3571183147
2007-10-04,84.5210020932
2007-10-05,84.8837819357
2007-10-08,85.2730559982
2007-10-09,85.7581785079
2007-10-10,85.3645060601
2007-10-11,85.3709581791
2007-10-12,85.2560560831
2007-10-15,85.4927683841
2007-10-16,85.7009392205
2007-10-17,86.6346917495
2007-10-18,86.5611544868
2007-10-19,85.1601578709
2007-10-22,85.7768868975
2007-10-23,85.4416796388
2007-10-24,86.2180017861
2007-10-25,86.903504541
2007-10-26,86.8236838138
2007-10-29,86.9137100639
2007-10-30,86.9649616461
2007-10-31,87.924031056
2007-11-01,88.0264495013
2007-11-02,87.9521787954
2007-11-05,87.9090066137
2007-11-06,87.8271663307
2007-11-07,86.3108782645
2007-11-08,85.9850632619
2007-11-09,85.2376514104
2007-11-12,83.7358013572
2007-11-13,83.9245902176
2007-11-14,84.2691096067
2007-11-15,84.8919132656
2007-11-16,86.4135871014
2007-11-19,87.6682933206
2007-11-20,87.62009833
2007-11-21,86.8185414386
2007-11-23,87.0005727676
2007-11-26,87.8018163785
2007-11-27,87.6504561828
2007-11-28,87.5459794359
2007-11-29,87.6158292274
2007-11-30,88.0598675778
2007-12-03,88.5619492209
2007-12-04,87.4966767638
2007-12-05,86.9723010327
2007-12-06,86.3527561976
2007-12-07,86.5289388041
2007-12-10,85.573853666
2007-12-11,85.7914693629
2007-12-12,86.2373476659
2007-12-13,86.1100853131
2007-12-14,85.8614255769
2007-12-17,85.3393477742
2007-12-18,85.5853425715
2007-12-19,85.7380737107
2007-12-20,85.9438045756
2007-12-21,85.963889552
2007-12-24,86.1810561794
2007-12-26,85.813363584
2007-12-27,86.0588631068
2007-12-28,85.5475755588
2007-12-31,86.2106745865
2008-01-02,87.7256395468
2008-01-03,88.8215353411
2008-01-04,90.1050126444
2008-01-07,90.9487871733
2008-01-08,92.208675649
2008-01-09,91.4768225717
2008-01-10,92.6493125412
2008-01-11,92.3645141823
2008-01-14,93.2249915632
2008-01-15,92.5652770635
2008-01-16,93.2890590678
2008-01-17,92.7609613129
2008-01-18,94.8711068224
2008-01-22,93.3341049669
2008-01-23,90.8020453416
2008-01-24,90.8383526547
2008-01-25,90.3254596295
2008-01-28,90.0303859229
2008-01-29,90.0774185202
2008-01-30,90.060064812
2008-01-31,89.5976593911
2008-02-01,88.7474370844
2008-02-04,88.1216567396
2008-02-05,88.6324011779
2008-02-06,88.5440774362
2008-02-07,88.2783795377
2008-02-08,88.8117372999
2008-02-11,88.682417854
2008-02-12,88.8423314189
2008-02-13,88.9531111902
2008-02-14,88.9102625518
2008-02-15,89.9300303853
2008-02-19,90.4167349332
2008-02-20,90.2956196189
2008-02-21,90.678179727
2008-02-22,91.3991161377
2008-02-25,91.3676810718
2008-02-26,90.9790514578
2008-02-27,91.4743216655
2008-02-28,91.2034003446
2008-02-29,91.9880441744
2008-03-03,91.1676396776
2008-03-04,91.5748356668
2008-03-05,92.1686427737
2008-03-06,92.0575719375
2008-03-07,93.5568090526
2008-03-10,93.6586096701
2008-03-11,93.1137233726
2008-03-12,93.7760031845
2008-03-13,94.3224128711
2008-03-14,96.4453604586
2008-03-17,95.5121217673
2008-03-18,95.6080133674
2008-03-19,95.9578304415
2008-03-20,95.3019464005
2008-03-24,94.8032950207
2008-03-25,94.3892247136
2008-03-26,94.4041466108
2008-03-27,94.654331306
2008-03-28,94.7107657201
2008-03-31,93.8192266332
2008-04-01,93.4892690996
2008-04-02,93.2232529856
2008-04-03,93.1327135398
2008-04-04,92.797408919
2008-04-07,92.7104776553
2008-04-08,92.4023362233
2008-04-09,92.3568770053
2008-04-10,92.5267514423
2008-04-11,93.7899692172
2008-04-14,93.4900123732
2008-04-15,92.7619831584
2008-04-16,92.8065181091
2008-04-17,93.5182787586
