Date,pnl
2007-11-09,54.435796315
2007-11-12,53.3147700528
2007-11-13,54.2605601081
2007-11-14,54.3800449019
2007-11-15,54.7698215112
2007-11-16,55.9966418323
2007-11-19,57.0063089734
2007-11-20,56.1242397417
2007-11-21,55.5756899896
2007-11-23,55.8851608239
2007-11-26,57.9746482835
2007-11-27,58.5465260531
2007-11-28,58.7181272229
2007-11-29,58.5499132721
2007-11-30,58.8427410625
2007-12-03,59.2246955885
2007-12-04,58.7898240162
2007-12-05,58.3215849692
2007-12-06,57.3239926791
2007-12-07,57.6077656437
2007-12-10,57.0377478703
2007-12-11,57.4017517854
2007-12-12,58.2437453335
2007-12-13,58.2511158075
2007-12-14,57.5359860356
2007-12-17,57.4391087203
2007-12-18,58.0068270704
2007-12-19,58.014339301
2007-12-20,58.4438988698
2007-12-21,58.1743398917
2007-12-24,58.5721156754
2007-12-26,58.558108946
2007-12-27,58.9119613684
2007-12-28,58.465814432
2007-12-31,59.650485436
2008-01-02,61.1843322202
2008-01-03,63.2701215273
2008-01-04,64.9395105147
2008-01-07,66.8026562622
2008-01-08,68.2061237698
2008-01-09,67.5233073296
2008-01-10,68.5350231584
2008-01-11,68.3573811263
2008-01-14,68.2309701633
2008-01-15,67.3965107954
2008-01-16,66.7615102481
2008-01-17,66.1404959015
2008-01-18,64.0731684454
2008-01-22,62.3492514802
2008-01-23,61.1645589298
2008-01-24,60.7015266411
2008-01-25,60.5201918778
2008-01-28,59.9897665178
2008-01-29,59.8564576742
2008-01-30,59.5392831386
2008-01-31,59.062768568
2008-02-01,58.8682718643
2008-02-04,58.5748751112
2008-02-05,59.1291463214
2008-02-06,59.1473276831
2008-02-07,59.0242944875
2008-02-08,59.2734451001
2008-02-11,59.2839062595
2008-02-12,58.8874244453
2008-02-13,59.0988314774
2008-02-14,59.1366740731
2008-02-15,59.8336068803
2008-02-19,60.1303235983
2008-02-20,60.1468652057
2008-02-21,60.5637390259
2008-02-22,60.9184877559
2008-02-25,60.5193444257
2008-02-26,60.2242478265
2008-02-27,61.1451430165
2008-02-28,60.6419275386
2008-02-29,61.7446847298
2008-03-03,61.2448138937
2008-03-04,61.8644980685
2008-03-05,62.3139227724
2008-03-06,61.9695413275
2008-03-07,62.9811168852
2008-03-10,64.3675705442
2008-03-11,64.1437838428
2008-03-12,64.2309802592
2008-03-13,64.6754525728
2008-03-14,66.1216806017
2008-03-17,66.0117492223
2008-03-18,65.817406226
2008-03-19,65.5127120437
2008-03-20,64.4729420723
2008-03-24,64.5347911909
2008-03-25,64.6795914276
2008-03-26,65.0012740358
2008-03-27,65.6745379976
2008-03-28,65.6674964541
2008-03-31,65.2397742279
2008-04-01,64.6182947207
2008-04-02,63.5378784818
2008-04-03,63.807164495
2008-04-04,63.7029613426
2008-04-07,63.8901500794
2008-04-08,63.8285492476
2008-04-09,63.5315958711
2008-04-10,63.7391138316
2008-04-11,64.3110057644
2008-04-14,64.3685322559
2008-04-15,64.1468573169
2008-04-16,64.2005563415
2008-04-17,64.7134615702
2008-04-18,64.7349159592
2008-04-21,65.3664328201
2008-04-22,64.3415368935
2008-04-23,63.8389100118
2008-04-24,64.5070469899
2008-04-25,64.6701452263
2008-04-28,64.4164958816
2008-04-29,64.1566121289
2008-04-30,63.5478290484
2008-05-01,63.8273007574
2008-05-02,64.3443437961
2008-05-05,64.9902481043
2008-05-06,64.661388676
2008-05-07,64.8657023051
2008-05-08,64.9207818134
2008-05-09,64.7068708496
2008-05-12,65.2903217378
2008-05-13,64.9411267289
2008-05-14,65.1219662315
2008-05-15,65.2276527163
2008-05-16,65.5698990523
2008-05-19,65.3844578279
2008-05-20,64.6217939634
2008-05-21,64.0240785443
2008-05-22,63.5882841682
2008-05-23,63.2853776886
2008-05-27,63.4206390359
2008-05-28,62.7974981415
2008-05-29,62.9879562251
2008-05-30,63.2783390705
2008-06-02,63.2791823466
2008-06-03,63.7251878823
2008-06-04,64.2279017785
2008-06-05,63.8400339689
2008-06-06,64.4212558327
2008-06-09,64.1545065232
2008-06-10,64.5993301753
2008-06-11,64.2114687494
2008-06-12,64.0098551258
2008-06-13,63.9467282371
2008-06-16,64.3870479011
2008-06-17,64.3422742276
2008-06-18,63.9727147427
2008-06-19,63.8801465104
2008-06-20,65.0002535975
2008-06-23,64.6522512774
2008-06-24,64.0481099078
2008-06-25,64.5806262377
2008-06-26,64.5825439127
2008-06-27,64.2333122089
2008-06-30,64.7407500815
2008-07-01,64.4554860689
2008-07-02,63.3406520957
2008-07-03,62.9138876426
2008-07-07,62.5591446947
2008-07-08,61.147414027
2008-07-09,62.9531178541
2008-07-10,63.8266528528
2008-07-11,63.2381795007
2008-07-14,63.4243216456
2008-07-15,62.3767900764
2008-07-16,62.0362099736
2008-07-17,61.9761637931
2008-07-18,61.9715762984
2008-07-21,61.8678095621
2008-07-22,61.0674898607
2008-07-23,62.4609201495
2008-07-24,63.2500275444
2008-07-25,62.9560153829
2008-07-28,62.1690883507
2008-07-29,62.0310420662
2008-07-30,60.9552485913
2008-07-31,62.0374163449
2008-08-01,61.8729406236
2008-08-04,60.5185917051
2008-08-05,60.7102319253
2008-08-06,60.40013757
2008-08-07,60.9141942005
2008-08-08,61.5432947343
2008-08-11,61.2166394589
2008-08-12,61.5567073514
2008-08-13,61.7221010199
2008-08-14,61.7472656995
2008-08-15,61.3517027045
2008-08-18,61.4423706709
2008-08-19,61.0030073106
2008-08-20,60.2860346406
2008-08-21,60.3325068889
2008-08-22,60.3249108035
2008-08-25,60.5480275007
2008-08-26,60.3248192166
2008-08-27,59.7827669534
2008-08-28,59.4966498438
2008-08-29,59.4461370063
2008-09-02,59.8937772902
2008-09-03,59.8673078427
2008-09-04,58.709090562
2008-09-05,59.0164961519
2008-09-08,59.5985329073
2008-09-09,59.5855497211
2008-09-10,59.5517348838
2008-09-11,59.0324813997
2008-09-12,59.3733885403
2008-09-15,59.8589205899
2008-09-16,60.3708567954
2008-09-17,59.7403979242
2008-09-18,59.4156187927
2008-09-19,59.7571628643
2008-09-22,59.6577539484
2008-09-23,58.9516087221
2008-09-24,58.6753610904
2008-09-25,58.9076299763
2008-09-26,59.5813093103
2008-09-29,59.2314997006
2008-09-30,59.1048143516
2008-10-01,59.8571283553
2008-10-02,60.1846292402
2008-10-03,59.5930602112
2008-10-06,60.3476154024
2008-10-07,59.5823706826
2008-10-08,58.5498239902
2008-10-09,60.5451313838
2008-10-10,59.969100513
2008-10-13,61.8056906912
2008-10-14,62.8796323843
2008-10-15,62.8999810647
2008-10-16,62.2055872779
2008-10-17,61.7464809288
2008-10-20,62.3727595226
2008-10-21,62.956099513
2008-10-22,63.8041447121
2008-10-23,64.3261978337
2008-10-24,64.605910614
2008-10-27,64.3305528966
2008-10-28,62.2800496465
2008-10-29,61.7433419907
2008-10-30,61.0724773048
2008-10-31,61.3601876505
2008-11-03,61.1514097105
2008-11-04,60.8444489175
2008-11-05,60.98568434
2008-11-06,61.3335102097
2008-11-07,61.5326764223
2008-11-10,61.5490035498
2008-11-11,62.0530642671
2008-11-12,61.9026676999
2008-11-13,62.3214980833
2008-11-14,62.7820038485
2008-11-17,63.0617257055
2008-11-18,63.8250721964
2008-11-19,63.5834745623
2008-11-20,64.2013487304
2008-11-21,62.7673510204
2008-11-24,63.2400336939
2008-11-25,61.8651712544
2008-11-26,62.2470851495
2008-11-28,62.2097912633
2008-12-01,62.4513357743
2008-12-02,61.6989820897
2008-12-03,61.8600211269
2008-12-04,61.5659859854
2008-12-05,61.3980130697
2008-12-08,61.1220444514
2008-12-09,61.3066861818
2008-12-10,61.3235911334
2008-12-11,61.0516657334
2008-12-12,61.0043600194
2008-12-15,61.0121449327
2008-12-16,60.6415171844
2008-12-17,60.5463274123
2008-12-18,60.4595425672
2008-12-19,60.5337357205
2008-12-22,60.5595228633
2008-12-23,60.7563343728
2008-12-24,60.8736929484
2008-12-26,60.746337077
2008-12-29,60.5882260767
2008-12-30,60.5694852037
2008-12-31,60.3296742762
2009-01-02,60.6208526809
2009-01-05,60.7569223023
2009-01-06,60.6872170238
2009-01-07,60.9674298373
2009-01-08,61.2738418739
2009-01-09,60.8209960505
2009-01-12,60.3455579458
2009-01-13,60.5639044078
2009-01-14,59.9467810879
2009-01-15,59.9682314108
2009-01-16,60.4195647211
2009-01-20,60.0752015821
2009-01-21,59.9379114384
2009-01-22,60.217272345
2009-01-23,59.9803850296
2009-01-26,60.0100389103
2009-01-27,60.1244266432
2009-01-28,60.1352073627
2009-01-29,59.9146267365
2009-01-30,60.1956321021
2009-02-02,59.3008045395
2009-02-03,60.2421813403
2009-02-04,60.2472443697
2009-02-05,60.3559531564
2009-02-06,60.2579883572
2009-02-09,60.5799805381
2009-02-10,60.5263460914
2009-02-11,59.8117068117
2009-02-12,59.6697960286
2009-02-13,58.6599101066
2009-02-17,58.7599260127
2009-02-18,58.5154083591
2009-02-19,58.6430889353
2009-02-20,58.4121517389
2009-02-23,58.5915025161
2009-02-24,58.2718399622
2009-02-25,57.6146108827
2009-02-26,57.0487514589
2009-02-27,56.895489751
2009-03-02,56.4422609643
2009-03-03,57.1871787062
2009-03-04,57.68909705
2009-03-05,57.6731075855
2009-03-06,57.4572807496
2009-03-09,57.7754455397
2009-03-10,58.3055231579
2009-03-11,57.5987352149
2009-03-12,57.9585724573
2009-03-13,57.640894169
2009-03-16,57.1363024565
2009-03-17,57.4013654269
2009-03-18,57.3141623487
2009-03-19,57.4606026528
2009-03-20,57.2339499194
