Date,pnl
2006-05-01,0.0
2006-08-22,-0.498287522377
2006-08-23,0.212542561969
2006-08-24,0.254221775361
2006-08-25,0.376674260567
2006-08-28,0.338985524261
2006-08-29,0.549813131189
2006-08-30,0.301824515326
2006-08-31,0.353975918779
2006-09-01,-0.0410323841498
2006-09-05,-0.240958371679
2006-09-06,-0.332132356074
2006-09-07,-0.0089750712372
2006-09-08,0.861880273088
2006-09-11,1.61075141508
2006-09-12,1.29989958865
2006-09-13,1.45326241385
2006-09-14,1.55471060418
2006-09-15,1.05619606591
2006-09-18,0.867312253451
2006-09-19,1.67051496873
2006-09-20,1.75852843899
2006-09-21,2.17182731406
2006-09-22,3.14446214922
2006-09-25,3.61574264038
2006-09-26,3.13410351327
2006-09-27,3.31481142005
2006-09-28,2.98786216615
2006-09-29,3.16975548985
2006-10-02,2.88477548037
2006-10-03,-0.322744490116
2006-10-04,-1.90266219336
2006-10-05,-1.87826138119
2006-10-06,-1.88801086916
2006-10-09,-1.66187545736
2006-10-10,-1.84619597382
2006-10-11,-1.62328439457
2006-10-12,-1.10122897935
2006-10-13,-1.12394641169
2006-10-16,-1.50334691169
2006-10-17,-1.65277782673
2006-10-18,-1.36113045863
2006-10-19,-0.14222457665
2006-10-20,0.825136715897
2006-10-23,0.760801056296
2006-10-24,1.41989240601
2006-10-25,2.99680150042
2006-10-26,2.97386439984
2006-10-27,2.93281416026
2006-10-30,3.36106229849
2006-10-31,4.25759952923
2006-11-01,5.8574187336
2006-11-02,4.59368056078
2006-11-03,5.63010709013
2006-11-06,6.41036157186
2006-11-07,6.17259836615
2006-11-08,8.32868113514
2006-11-09,8.58567358962
2006-11-10,9.05568263138
2006-11-13,8.16821108758
2006-11-14,8.40670073421
2006-11-15,8.90043335016
2006-11-16,8.72174791455
2006-11-17,8.0860101463
2006-11-20,9.11910009789
2006-11-21,10.5557231793
2006-11-22,11.4482916837
2006-11-24,10.3907280281
2006-11-27,9.77928264639
2006-11-28,10.2069948328
2006-11-29,11.7748560475
2006-11-30,12.4824203467
2006-12-01,12.9096652189
2006-12-04,13.5835691361
2006-12-05,13.8850061997
2006-12-06,14.473253362
2006-12-07,14.5073038748
2006-12-08,14.9695127871
2006-12-11,14.4114274825
2006-12-12,14.4424975673
2006-12-13,14.8236429382
2006-12-14,14.6340754469
2006-12-15,14.4150066603
2006-12-18,14.5471840873
2006-12-19,15.0063740078
2006-12-20,14.5970185751
2006-12-21,14.8507513865
2006-12-22,15.5540906139
2006-12-26,16.0847141052
2006-12-27,16.4873334005
2006-12-28,16.6601256669
2006-12-29,17.4995520019
2007-01-03,17.0424519525
2007-01-04,18.0084878875
2007-01-05,18.1228909745
2007-01-08,18.2614766908
2007-01-09,18.7706759119
2007-01-10,19.5451124795
